duration_sec,error,from_cache,params,path,status,ts_utc
0.243,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Norfolk State""}",/games,200,2026-03-08T04:53:17.427719+00:00
8.654,,False,"{""season"": 2026, ""team"": ""Norfolk State""}",/plays/team,200,2026-03-08T04:53:26.234401+00:00
0.252,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Alabama""}",/games,200,2026-03-08T04:53:27.880240+00:00
6.143,,False,"{""season"": 2026, ""team"": ""North Alabama""}",/plays/team,200,2026-03-08T04:53:34.175260+00:00
0.26,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Carolina""}",/games,200,2026-03-08T04:53:35.699588+00:00
5.174,,False,"{""season"": 2026, ""team"": ""North Carolina""}",/plays/team,200,2026-03-08T04:53:41.026396+00:00
0.253,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Carolina A&T""}",/games,200,2026-03-08T04:53:42.568503+00:00
4.694,,False,"{""season"": 2026, ""team"": ""North Carolina A&T""}",/plays/team,200,2026-03-08T04:53:47.414237+00:00
0.279,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Carolina Central""}",/games,200,2026-03-08T04:53:49.009659+00:00
5.381,,False,"{""season"": 2026, ""team"": ""North Carolina Central""}",/plays/team,200,2026-03-08T04:53:54.542668+00:00
0.296,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Dakota""}",/games,200,2026-03-08T04:53:56.067458+00:00
6.722,,False,"{""season"": 2026, ""team"": ""North Dakota""}",/plays/team,200,2026-03-08T04:54:02.942118+00:00
0.287,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Dakota State""}",/games,200,2026-03-08T04:54:04.786236+00:00
5.674,,False,"{""season"": 2026, ""team"": ""North Dakota State""}",/plays/team,200,2026-03-08T04:54:10.612960+00:00
0.245,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Florida""}",/games,200,2026-03-08T04:54:12.313057+00:00
5.797,,False,"{""season"": 2026, ""team"": ""North Florida""}",/plays/team,200,2026-03-08T04:54:18.262491+00:00
0.284,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Texas""}",/games,200,2026-03-08T04:54:19.966013+00:00
5.483,,False,"{""season"": 2026, ""team"": ""North Texas""}",/plays/team,200,2026-03-08T04:54:25.601146+00:00
0.35,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northeastern""}",/games,200,2026-03-08T04:54:27.334355+00:00
5.126,,False,"{""season"": 2026, ""team"": ""Northeastern""}",/plays/team,200,2026-03-08T04:54:32.612667+00:00
0.261,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northern Arizona""}",/games,200,2026-03-08T04:54:34.183801+00:00
5.181,,False,"{""season"": 2026, ""team"": ""Northern Arizona""}",/plays/team,200,2026-03-08T04:54:39.517237+00:00
0.269,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northern Colorado""}",/games,200,2026-03-08T04:54:41.138372+00:00
4.954,,False,"{""season"": 2026, ""team"": ""Northern Colorado""}",/plays/team,200,2026-03-08T04:54:46.244567+00:00
0.27,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northern Illinois""}",/games,200,2026-03-08T04:54:47.845225+00:00
5.19,,False,"{""season"": 2026, ""team"": ""Northern Illinois""}",/plays/team,200,2026-03-08T04:54:53.186949+00:00
0.259,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northern Iowa""}",/games,200,2026-03-08T04:54:54.806444+00:00
5.304,,False,"{""season"": 2026, ""team"": ""Northern Iowa""}",/plays/team,200,2026-03-08T04:55:00.263142+00:00
0.32,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northern Kentucky""}",/games,200,2026-03-08T04:55:01.947627+00:00
6.807,,False,"{""season"": 2026, ""team"": ""Northern Kentucky""}",/plays/team,200,2026-03-08T04:55:08.907338+00:00
0.254,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northwestern""}",/games,200,2026-03-08T04:55:10.686687+00:00
9.43,,False,"{""season"": 2026, ""team"": ""Northwestern""}",/plays/team,200,2026-03-08T04:55:20.269168+00:00
0.247,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northwestern State""}",/games,200,2026-03-08T04:55:21.831383+00:00
